"","UniqueID","StreamSide","StreamDistance","Elevation","DepthBin","Mortality","Sizemm","normGravel","normSand","normSilt","PC1","gravel","DownStreamTotal","APresence","DPresence"
"188","N10 50-3","N",10,2.65,5,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"189","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"190","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"191","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"192","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"193","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"194","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"195","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"196","N10 50-3","N",10,2.65,10,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"197","N10 50-3","N",10,2.65,15,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"198","N10 50-3","N",10,2.65,15,"D",NA,-0.352413510406073,0.688099691190882,0.745752428314907,3.65229579822368,0.5086,53,0,1
"199","N10 110-5","N",10,1.46,0,"D",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,1
"200","N10 110-5","N",10,1.46,5,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"201","N10 110-5","N",10,1.46,10,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"202","N10 110-5","N",10,1.46,15,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"203","N10 110-5","N",10,1.46,0,"D",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,1
"204","N10 110-5","N",10,1.46,5,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"205","N10 110-5","N",10,1.46,10,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"206","N10 110-5","N",10,1.46,15,"Z",NA,0.18786019244551,-0.665707353306414,-0.235076824696819,-1.9243912137086,0.873,115,0,0
"207","N10 80-5","N",10,2.1,0,"D",NA,-0.108026503725347,0.351831265841138,-1.33368911336493,-0.155573608081785,0.6494,85,0,1
"208","N10 80-5","N",10,2.1,5,"D",NA,-0.108026503725347,0.351831265841138,-1.33368911336493,-0.155573608081785,0.6494,85,0,1
"209","N10 80-5","N",10,2.1,10,"D",NA,-0.108026503725347,0.351831265841138,-1.33368911336493,-0.155573608081785,0.6494,85,0,1
"210","N10 80-5","N",10,2.1,15,"Z",NA,-0.108026503725347,0.351831265841138,-1.33368911336493,-0.155573608081785,0.6494,85,0,0
"211","S2 0-5","S",2,4.14,0,"Z",NA,0.057237346128683,-0.0552042616061228,0.275748799069172,0.13502356138823,0.7661,5,0,0
"212","S2 0-5","S",2,4.14,5,"Z",NA,0.057237346128683,-0.0552042616061228,0.275748799069172,0.13502356138823,0.7661,5,0,0
"213","S2 0-5","S",2,4.14,10,"Z",NA,0.057237346128683,-0.0552042616061228,0.275748799069172,0.13502356138823,0.7661,5,0,0
"214","S2 0-5","S",2,4.14,15,"Z",NA,0.057237346128683,-0.0552042616061228,0.275748799069172,0.13502356138823,0.7661,5,0,0
"215","S10 40-4","S",10,3.22,0,"Z",NA,-0.0518866421742565,0.234511746139784,1.30536821625033,1.48994810255223,0.6869,44,0,0
"216","S10 40-4","S",10,3.22,5,"Z",NA,-0.0518866421742565,0.234511746139784,1.30536821625033,1.48994810255223,0.6869,44,0,0
"217","S10 40-4","S",10,3.22,10,"Z",NA,-0.0518866421742565,0.234511746139784,1.30536821625033,1.48994810255223,0.6869,44,0,0
"218","S10 40-4","S",10,3.22,15,"Z",NA,-0.0518866421742565,0.234511746139784,1.30536821625033,1.48994810255223,0.6869,44,0,0
"219","S2 30-7","S",2,3.24,0,"Z",NA,-0.00830241576031615,0.135086598785207,-0.640541932804983,1.117810462253,0.7175,37,0,0
"220","S2 30-7","S",2,3.24,5,"Z",NA,-0.00830241576031615,0.135086598785207,-0.640541932804983,1.117810462253,0.7175,37,0,0
"221","S2 30-7","S",2,3.24,10,"Z",NA,-0.00830241576031615,0.135086598785207,-0.640541932804983,1.117810462253,0.7175,37,0,0
"222","S2 30-7","S",2,3.24,15,"Z",NA,-0.00830241576031615,0.135086598785207,-0.640541932804983,1.117810462253,0.7175,37,0,0
"223","N2 50-0","N",2,2.77,0,"Z",NA,0.123275851243324,-0.306824902952471,-0.640541932804983,-1.16562252984988,0.8184,50,0,0
"224","N2 50-0","N",2,2.77,5,"Z",NA,0.123275851243324,-0.306824902952471,-0.640541932804983,-1.16562252984988,0.8184,50,0,0
"225","N2 50-0","N",2,2.77,10,"Z",NA,0.123275851243324,-0.306824902952471,-0.640541932804983,-1.16562252984988,0.8184,50,0,0
"226","N2 50-0","N",2,2.77,15,"Z",NA,0.123275851243324,-0.306824902952471,-0.640541932804983,-1.16562252984988,0.8184,50,0,0
"227","C 90-2","C",0,1.95,0,"D",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,1
"228","C 90-2","C",0,1.95,0,"D",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,1
"229","C 90-2","C",0,1.95,0,"D",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,1
"230","C 90-2","C",0,1.95,5,"Z",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,0
"231","C 90-2","C",0,1.95,10,"Z",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,0
"232","C 90-2","C",0,1.95,15,"Z",NA,0.113946051183753,-0.265782425573865,-0.640541932804983,-1.30811497910788,0.8108,92,0,0
"233","N2 60-1","N",2,2.57,0,"D",NA,0.05147741398465,-0.0348386871406899,-0.235076824696819,-0.672103963060546,0.7617,61,0,1
"234","N2 60-1","N",2,2.57,5,"Z",NA,0.05147741398465,-0.0348386871406899,-0.235076824696819,-0.672103963060546,0.7617,61,0,0
"235","N2 60-1","N",2,2.57,10,"Z",NA,0.05147741398465,-0.0348386871406899,-0.235076824696819,-0.672103963060546,0.7617,61,0,0
"236","N2 60-1","N",2,2.57,15,"Z",NA,0.05147741398465,-0.0348386871406899,-0.235076824696819,-0.672103963060546,0.7617,61,0,0
"237","C 20-6","C",0,3.54,0,"Z",NA,NA,NA,NA,NA,NA,26,0,0
"238","C 20-6","C",0,3.54,5,"Z",NA,NA,NA,NA,NA,NA,26,0,0
"239","C 20-6","C",0,3.54,10,"Z",NA,NA,NA,NA,NA,NA,26,0,0
"240","C 20-6","C",0,3.54,15,"Z",NA,NA,NA,NA,NA,NA,26,0,0
"241","S5 140-3","S",5,1.25,0,"Z",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,0
"242","S5 140-3","S",5,1.25,5,"Z",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,0
"243","S5 140-3","S",5,1.25,10,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"244","S5 140-3","S",5,1.25,10,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"245","S5 140-3","S",5,1.25,10,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"246","S5 140-3","S",5,1.25,10,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"247","S5 140-3","S",5,1.25,15,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"248","S5 140-3","S",5,1.25,15,"D",NA,-0.0162783903180001,0.149859994452984,1.49952423069129,2.33826805589518,0.7118,143,0,1
"249","N5 50-4","N",5,2.77,0,"Z",NA,-0.100662248289809,0.335725079309288,0.745752428314907,1.76842964400047,0.6542,54,0,0
"250","N5 50-4","N",5,2.77,5,"D",NA,-0.100662248289809,0.335725079309288,0.745752428314907,1.76842964400047,0.6542,54,0,1
"251","S2 80-7","S",2,2.13,0,"Z",NA,-0.189481767975494,0.482684324572822,1.66204316018906,3.21079254261221,0.5986,87,0,0
"252","S2 80-7","S",2,2.13,10,"D",NA,-0.189481767975494,0.482684324572822,1.66204316018906,3.21079254261221,0.5986,87,0,1
"253","S2 80-7","S",2,2.13,10,"D",NA,-0.189481767975494,0.482684324572822,1.66204316018906,3.21079254261221,0.5986,87,0,1
"254","S2 80-7","S",2,2.13,15,"Z",NA,-0.189481767975494,0.482684324572822,1.66204316018906,3.21079254261221,0.5986,87,0,0
"255","N2 30-0","N",2,3.23,0,"Z",NA,0.257646944983607,-1.35334487805539,-1.33368911336493,-4.59158765104885,0.9361,30,0,0
"256","N2 30-0","N",2,3.23,5,"Z",NA,0.257646944983607,-1.35334487805539,-1.33368911336493,-4.59158765104885,0.9361,30,0,0
"257","N2 30-0","N",2,3.23,10,"Z",NA,0.257646944983607,-1.35334487805539,-1.33368911336493,-4.59158765104885,0.9361,30,0,0
"258","N2 30-0","N",2,3.23,15,"D",NA,0.257646944983607,-1.35334487805539,-1.33368911336493,-4.59158765104885,0.9361,30,0,1
"259","N2 30-0","N",2,3.23,15,"D",NA,0.257646944983607,-1.35334487805539,-1.33368911336493,-4.59158765104885,0.9361,30,0,1
"260","C 60-3","C",0,2.45,0,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"261","C 60-3","C",0,2.45,0,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"262","C 60-3","C",0,2.45,0,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"263","C 60-3","C",0,2.45,0,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"264","C 60-3","C",0,2.45,5,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"265","C 60-3","C",0,2.45,5,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"266","C 60-3","C",0,2.45,5,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"267","C 60-3","C",0,2.45,10,"D",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,1
"268","C 60-3","C",0,2.45,15,"Z",NA,0.0535757754103323,-0.0428505368702452,0.052605247754962,-0.713552285726181,0.7633,63,0,0
"269","N5 80-1","N",5,2.33,0,"Z",NA,NA,NA,NA,NA,NA,81,0,0
"270","N5 80-1","N",5,2.33,5,"Z",NA,NA,NA,NA,NA,NA,81,0,0
"271","N5 80-1","N",5,2.33,15,"Z",NA,NA,NA,NA,NA,NA,81,0,0
"272","S10 130-9","S",10,1.86,0,"D",NA,-0.0342815698761528,0.192914132757179,1.66204316018906,2.03232416734516,0.6991,139,0,1
"273","S10 130-9","S",10,1.86,0,"D",NA,-0.0342815698761528,0.192914132757179,1.66204316018906,2.03232416734516,0.6991,139,0,1
"274","S10 130-9","S",10,1.86,5,"Z",NA,-0.0342815698761528,0.192914132757179,1.66204316018906,2.03232416734516,0.6991,139,0,0
"275","S10 130-9","S",10,1.86,10,"Z",NA,-0.0342815698761528,0.192914132757179,1.66204316018906,2.03232416734516,0.6991,139,0,0
"276","S10 130-9","S",10,1.86,15,"Z",NA,-0.0342815698761528,0.192914132757179,1.66204316018906,2.03232416734516,0.6991,139,0,0
"277","S5 70-0","S",5,2.64,0,"Z",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,0
"278","S5 70-0","S",5,2.64,15,"Z",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,0
"279","S5 70-0","S",5,2.64,0,"Z",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,0
"280","S5 70-0","S",5,2.64,5,"D",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,1
"281","S5 70-0","S",5,2.64,10,"D",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,1
"282","S5 70-0","S",5,2.64,10,"D",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,1
"283","S5 70-0","S",5,2.64,10,"D",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,1
"284","S5 70-0","S",5,2.64,10,"D",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,1
"285","S5 70-0","S",5,2.64,15,"Z",NA,0.126447746058336,-0.321261577894093,-0.235076824696819,-2.38372523272129,0.821,70,0,0
"286","S2 60-9","S",2,2.59,0,"D",NA,-0.00649220848468834,0.131181037278979,-1.33368911336493,-0.415845315859426,0.7188,69,0,1
"287","S2 60-9","S",2,2.59,0,"D",NA,-0.00649220848468834,0.131181037278979,-1.33368911336493,-0.415845315859426,0.7188,69,0,1
"288","S2 60-9","S",2,2.59,5,"Z",NA,-0.00649220848468834,0.131181037278979,-1.33368911336493,-0.415845315859426,0.7188,69,0,0
"289","S2 60-9","S",2,2.59,10,"Z",NA,-0.00649220848468834,0.131181037278979,-1.33368911336493,-0.415845315859426,0.7188,69,0,0
"290","S5 30-5","S",5,3.37,0,"Z",NA,0.0499007483052551,-0.0310658887019964,0.275748799069172,-0.121782489038967,0.7605,35,0,0
"291","S5 30-5","S",5,3.37,5,"Z",NA,0.0499007483052551,-0.0310658887019964,0.275748799069172,-0.121782489038967,0.7605,35,0,0
"292","S5 30-5","S",5,3.37,10,"D",NA,0.0499007483052551,-0.0310658887019964,0.275748799069172,-0.121782489038967,0.7605,35,0,1
"293","S5 30-5","S",5,3.37,15,"Z",NA,0.0499007483052551,-0.0310658887019964,0.275748799069172,-0.121782489038967,0.7605,35,0,0
"294","S5 60-0","S",5,2.8,0,"D",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,1
"295","S5 60-0","S",5,2.8,0,"Z",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,0
"296","S5 60-0","S",5,2.8,5,"Z",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,0
"297","S5 60-0","S",5,2.8,10,"D",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,1
"298","S5 60-0","S",5,2.8,10,"D",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,1
"299","S5 60-0","S",5,2.8,15,"Z",NA,0.0479264140015377,-0.0252252379724546,0.612221035690385,0.0964558308029753,0.759,60,0,0
"300","S2 90-9","S",2,2.01,0,"Z",NA,0.155852804944543,-0.469278979504278,-0.235076824696819,-1.32369065476558,0.8455,99,0,0
"301","S2 90-9","S",2,2.01,5,"Z",NA,0.155852804944543,-0.469278979504278,-0.235076824696819,-1.32369065476558,0.8455,99,0,0
"302","S2 90-9","S",2,2.01,15,"Z",NA,0.155852804944543,-0.469278979504278,-0.235076824696819,-1.32369065476558,0.8455,99,0,0
"303","S2 90-9","S",2,2.01,10,"D",NA,0.155852804944543,-0.469278979504278,-0.235076824696819,-1.32369065476558,0.8455,99,0,1
"304","S2 90-9","S",2,2.01,10,"D",NA,0.155852804944543,-0.469278979504278,-0.235076824696819,-1.32369065476558,0.8455,99,0,1
"305","C 30-4","C",0,3.3,0,"D",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,1
"306","C 30-4","C",0,3.3,0,"D",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,1
"307","C 30-4","C",0,3.3,5,"Z",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,0
"308","C 30-4","C",0,3.3,10,"Z",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,0
"309","C 30-4","C",0,3.3,15,"D",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,1
"310","C 30-4","C",0,3.3,15,"D",NA,0.115178641010705,-0.270555704326523,-1.33368911336493,-2.99781439591645,0.8118,34,0,1
"311","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"312","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"313","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"314","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"315","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"316","N2 80-6","N",2,2.17,0,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"317","N2 80-6","N",2,2.17,5,"D",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,1
"318","N2 80-6","N",2,2.17,10,"Z",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,0
"319","N2 80-6","N",2,2.17,15,"Z",NA,0.00746118499407493,0.092372903535302,0.612221035690385,1.03491744543117,0.7289,86,0,0
"320","N2 40-0","N",2,3.09,0,"Z",NA,0.0879575820669747,-0.161851502725633,-0.235076824696819,-0.472197548982814,0.79,40,0,0
"321","N2 40-0","N",2,3.09,5,"Z",NA,0.0879575820669747,-0.161851502725633,-0.235076824696819,-0.472197548982814,0.79,40,0,0
"322","N2 40-0","N",2,3.09,10,"Z",NA,0.0879575820669747,-0.161851502725633,-0.235076824696819,-0.472197548982814,0.79,40,0,0
"323","N2 40-0","N",2,3.09,15,"Z",NA,0.0879575820669747,-0.161851502725633,-0.235076824696819,-0.472197548982814,0.79,40,0,0
"324","S2 110-2","S",2,1.76,0,"Z",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,0
"325","S2 110-2","S",2,1.76,5,"Z",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,0
"326","S2 110-2","S",2,1.76,10,"Z",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,0
"327","S2 110-2","S",2,1.76,15,"D",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,1
"328","S2 110-2","S",2,1.76,15,"D",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,1
"329","S2 110-2","S",2,1.76,15,"D",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,1
"330","S2 110-2","S",2,1.76,15,"D",NA,0.0884637830395658,-0.164238708442739,0.275748799069172,-0.419903088335641,0.7904,112,0,1
"331","C 50-3","C",0,2.6,0,"Z",NA,0.0531826678903647,-0.0398913294687673,-1.33368911336493,-1.2876209862141,0.763,53,0,0
"332","C 50-3","C",0,2.6,5,"Z",NA,0.0531826678903647,-0.0398913294687673,-1.33368911336493,-1.2876209862141,0.763,53,0,0
"333","C 50-3","C",0,2.6,10,"Z",NA,0.0531826678903647,-0.0398913294687673,-1.33368911336493,-1.2876209862141,0.763,53,0,0
"334","C 50-3","C",0,2.6,15,"Z",NA,0.0531826678903647,-0.0398913294687673,-1.33368911336493,-1.2876209862141,0.763,53,0,0
"335","N10 20-0","N",10,4.17,0,"Z",NA,0.122420157773839,-0.305172465231382,0.275748799069172,-0.814750027919446,0.8177,20,0,0
"336","N10 20-0","N",10,4.17,5,"Z",NA,0.122420157773839,-0.305172465231382,0.275748799069172,-0.814750027919446,0.8177,20,0,0
"337","N10 20-0","N",10,4.17,15,"Z",NA,0.122420157773839,-0.305172465231382,0.275748799069172,-0.814750027919446,0.8177,20,0,0
"338","N10 20-0","N",10,4.17,10,"D",NA,0.122420157773839,-0.305172465231382,0.275748799069172,-0.814750027919446,0.8177,20,0,1
"339","S2 40-9","S",2,3,0,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"340","S2 40-9","S",2,3,0,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"341","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"342","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"343","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"344","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"345","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"346","S2 40-9","S",2,3,5,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"347","S2 40-9","S",2,3,10,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"348","S2 40-9","S",2,3,10,"D",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,1
"349","S2 40-9","S",2,3,15,"Z",NA,0.0623151514536372,-0.0711907761880957,0.275748799069172,-0.52058191992948,0.77,49,0,0
"350","N2 130-0","N",2,1.46,0,"Z",NA,0.0883372568168373,-0.163283142197071,-0.235076824696819,-0.721595930349489,0.7903,130,0,0
"351","N2 130-0","N",2,1.46,5,"Z",NA,0.0883372568168373,-0.163283142197071,-0.235076824696819,-0.721595930349489,0.7903,130,0,0
"352","N2 130-0","N",2,1.46,10,"Z",NA,0.0883372568168373,-0.163283142197071,-0.235076824696819,-0.721595930349489,0.7903,130,0,0
"353","N2 130-0","N",2,1.46,15,"Z",NA,0.0883372568168373,-0.163283142197071,-0.235076824696819,-0.721595930349489,0.7903,130,0,0
"354","S10 110-4","S",10,1.81,0,"Z",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,0
"355","S10 110-4","S",10,1.81,5,"Z",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,0
"356","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"357","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"358","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"359","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"360","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"361","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"362","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"363","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"364","S10 110-4","S",10,1.81,10,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"365","S10 110-4","S",10,1.81,15,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"366","S10 110-4","S",10,1.81,15,"D",NA,-0.00496304991883516,0.125115006189355,0.458070355863126,1.19739323263789,0.7199,114,0,1
"367","C 110-1","C",0,1.7,0,"Z",NA,-0.176370635009987,0.465771135846804,0.458070355863126,2.17137903595873,0.6065,111,0,0
"368","C 110-1","C",0,1.7,5,"Z",NA,-0.176370635009987,0.465771135846804,0.458070355863126,2.17137903595873,0.6065,111,0,0
"369","C 110-1","C",0,1.7,10,"Z",NA,-0.176370635009987,0.465771135846804,0.458070355863126,2.17137903595873,0.6065,111,0,0
"370","C 110-1","C",0,1.7,15,"Z",NA,-0.176370635009987,0.465771135846804,0.458070355863126,2.17137903595873,0.6065,111,0,0
"371","N5 60-5","N",5,2.46,0,"Z",NA,0.0865642067069516,-0.155671307157441,-1.33368911336493,-1.42844225504939,0.7889,65,0,0
"372","N5 60-5","N",5,2.46,5,"Z",NA,0.0865642067069516,-0.155671307157441,-1.33368911336493,-1.42844225504939,0.7889,65,0,0
"373","N5 60-5","N",5,2.46,10,"Z",NA,0.0865642067069516,-0.155671307157441,-1.33368911336493,-1.42844225504939,0.7889,65,0,0
"374","N5 60-5","N",5,2.46,15,"Z",NA,0.0865642067069516,-0.155671307157441,-1.33368911336493,-1.42844225504939,0.7889,65,0,0
"375","S2 70-5","S",2,2.49,0,"Z",NA,0.0415822214301644,-0.00382524436051961,-0.235076824696819,0.438740823655617,0.7542,75,0,0
"376","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"377","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"378","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"379","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"380","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"381","C 100-0","C",0,1.89,0,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"382","C 100-0","C",0,1.89,5,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
"383","C 100-0","C",0,1.89,5,"D",NA,0.139276192589765,-0.382970400218937,0.052605247754962,-2.05552797292785,0.8316,100,0,1
